interview_id,brand_name,perception_category,perception_value,sentiment,quote,transcript_id,created_at,brand_id
P3,LiponF,ล้างออกง่าย,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้,Mixed,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้างกระทะ,68,2025-12-12T19:01:54.014524,1
P3,LiponF,ราคา,LiponF ครับ ใช้น้อย ล้างมันดี แล้วขวดใหญ่ราคาถูกกว่าแบรนด์อื่น,Positive,LiponF ครับ ใช้น้อย ล้างมันดี แล้วขวดใหญ่ราคาถูกกว่าแบรนด์อื่น,92,2025-12-12T19:01:54.014524,1
P3,Sunlight,ขจัดคราบมัน,ตอนนี้ใช้ LiponF ครับ เคยใช้ Sunlight มาก่อนแต่เปลี่ยนเพราะรู้สึกว่า LiponF เข้มข้นกว่า ใช้น้อยแต่ล้,Positive,ตอนนี้ใช้ LiponF ครับ เคยใช้ Sunlight มาก่อนแต่เปลี่ยนเพราะรู้สึกว่า LiponF เข้มข้นกว่า ใช้น้อยแต่ล้างได้เยอะ,64,2025-12-12T19:01:54.014524,4
P3,Sunlight,ขจัดคราบมัน,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้,Mixed,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้างกระทะ,68,2025-12-12T19:01:54.014524,4
P3,Sunlight,ขจัดคราบมัน,Sunlight จะจำเรื่องเลมอน เรื่องความหอม ส่วน LiponF จะเป็นเรื่อง “ล้างคราบมันหมดจด” เหมือนภาพที่เทน้ำ,Positive,Sunlight จะจำเรื่องเลมอน เรื่องความหอม ส่วน LiponF จะเป็นเรื่อง “ล้างคราบมันหมดจด” เหมือนภาพที่เทน้ำแล้วคราบหลุดเลย,82,2025-12-12T19:01:54.014524,4
P3,Sunlight,คุ้มค่า / ประหยัด,ตอนนี้ใช้ LiponF ครับ เคยใช้ Sunlight มาก่อนแต่เปลี่ยนเพราะรู้สึกว่า LiponF เข้มข้นกว่า ใช้น้อยแต่ล้,Positive,ตอนนี้ใช้ LiponF ครับ เคยใช้ Sunlight มาก่อนแต่เปลี่ยนเพราะรู้สึกว่า LiponF เข้มข้นกว่า ใช้น้อยแต่ล้างได้เยอะ,64,2025-12-12T19:01:54.014524,4
P3,Sunlight,คุ้มค่า / ประหยัด,รู้สึกว่ามันเป็นของคนไทย ใช้มานาน เชื่อถือได้ ไม่ต้องคิดเยอะ ซื้อได้เลย,Positive,รู้สึกว่ามันเป็นของคนไทย ใช้มานาน เชื่อถือได้ ไม่ต้องคิดเยอะ ซื้อได้เลย,78,2025-12-12T19:01:54.014524,4
P3,Sunlight,กลิ่นหอม,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้,Mixed,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้างกระทะ,68,2025-12-12T19:01:54.014524,4
P3,Sunlight,กลิ่นหอม,Sunlight จะจำเรื่องเลมอน เรื่องความหอม ส่วน LiponF จะเป็นเรื่อง “ล้างคราบมันหมดจด” เหมือนภาพที่เทน้ำ,Positive,Sunlight จะจำเรื่องเลมอน เรื่องความหอม ส่วน LiponF จะเป็นเรื่อง “ล้างคราบมันหมดจด” เหมือนภาพที่เทน้ำแล้วคราบหลุดเลย,82,2025-12-12T19:01:54.014524,4
P3,Sunlight,ล้างออกง่าย,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้,Mixed,ต่างครับ Sunlight กลิ่นหอมกว่า ล้างออกง่ายกว่า แต่ LiponF รู้สึกว่าล้างมันออกสะอาดกว่า โดยเฉพาะตอนล้างกระทะ,68,2025-12-12T19:01:54.014524,4
P3,Sunlight,เชื่อถือได้,รู้สึกว่ามันเป็นของคนไทย ใช้มานาน เชื่อถือได้ ไม่ต้องคิดเยอะ ซื้อได้เลย,Positive,รู้สึกว่ามันเป็นของคนไทย ใช้มานาน เชื่อถือได้ ไม่ต้องคิดเยอะ ซื้อได้เลย,78,2025-12-12T19:01:54.014524,4
P4,Sunlight,ราคา,ส่วนใหญ่ใช้ Sunlight ค่ะ เพราะซื้อใน 7-11 ได้ง่ายดี แล้วบางทีก็ซื้อตาม Shopee ถ้ามีโปร,Positive,ส่วนใหญ่ใช้ Sunlight ค่ะ เพราะซื้อใน 7-11 ได้ง่ายดี แล้วบางทีก็ซื้อตาม Shopee ถ้ามีโปร,94,2025-12-12T19:03:49.247493,4
P4,Sunlight,ราคา,บอกว่า Sunlight ขวดเล็กแบบหัวปั๊ม เพราะใช้สะดวกสุด ล้างง่าย กลิ่นดี ราคาน่ารัก,Positive,บอกว่า Sunlight ขวดเล็กแบบหัวปั๊ม เพราะใช้สะดวกสุด ล้างง่าย กลิ่นดี ราคาน่ารัก,122,2025-12-12T19:03:49.247493,4
P4,Sunlight,คุ้มค่า / ประหยัด,ส่วนใหญ่ใช้ Sunlight ค่ะ เพราะซื้อใน 7-11 ได้ง่ายดี แล้วบางทีก็ซื้อตาม Shopee ถ้ามีโปร,Positive,ส่วนใหญ่ใช้ Sunlight ค่ะ เพราะซื้อใน 7-11 ได้ง่ายดี แล้วบางทีก็ซื้อตาม Shopee ถ้ามีโปร,94,2025-12-12T19:03:49.247493,4
P4,Sunlight,คุ้มค่า / ประหยัด,มันดูเป็นของบ้าน ๆ หน่อย เหมาะกับคนที่ล้างเยอะ ๆ แบบบ้านมีครอบครัว ส่วน Sunlight ดูวัยรุ่นกว่า,Neutral,มันดูเป็นของบ้าน ๆ หน่อย เหมาะกับคนที่ล้างเยอะ ๆ แบบบ้านมีครอบครัว ส่วน Sunlight ดูวัยรุ่นกว่า,108,2025-12-12T19:03:49.247493,4
P4,Sunlight,กลิ่นหอม,ก็รู้จักมาตั้งแต่เด็กอะค่ะ เห็นแม่ใช้ แล้วกลิ่นมันหอมดี ล้างแล้วรู้สึกสะอาด ฟองไม่เยอะเกินไป,Positive,ก็รู้จักมาตั้งแต่เด็กอะค่ะ เห็นแม่ใช้ แล้วกลิ่นมันหอมดี ล้างแล้วรู้สึกสะอาด ฟองไม่เยอะเกินไป,96,2025-12-12T19:03:49.247493,4
